passengerCount,timeStamp
17,2016-09-14-16-5
15,2016-09-14-16-5
17,2016-09-14-16-5
18,2016-09-14-16-5
17,2016-09-14-16-5
17,2016-09-14-16-5
18,2016-09-14-16-5
19,2016-09-14-16-5
18,2016-09-14-16-5
21,2016-09-14-17-0
20,2016-09-14-17-0
20,2016-09-14-17-0
21,2016-09-14-17-0
18,2016-09-14-17-0
14,2016-09-14-17-0
19,2016-09-14-17-0
15,2016-09-14-17-0
16,2016-09-14-17-0
16,2016-09-14-17-0
15,2016-09-14-17-1
15,2016-09-14-17-1
12,2016-09-14-17-1
13,2016-09-14-17-1
14,2016-09-14-17-1
11,2016-09-14-17-1
13,2016-09-14-17-1
10,2016-09-14-17-1
9,2016-09-14-17-1
10,2016-09-14-17-1
10,2016-09-14-17-2
13,2016-09-14-17-2
19,2016-09-14-17-2
17,2016-09-14-17-2
17,2016-09-14-17-2
13,2016-09-14-17-2
17,2016-09-14-17-2
15,2016-09-14-17-2
18,2016-09-14-17-2
17,2016-09-14-17-2
17,2016-09-14-17-3
14,2016-09-14-17-3
15,2016-09-14-17-3
12,2016-09-14-17-3
13,2016-09-14-17-3
14,2016-09-14-17-3
12,2016-09-14-17-3
12,2016-09-14-17-3
12,2016-09-14-17-3
12,2016-09-14-17-3
13,2016-09-14-17-4
12,2016-09-14-17-4
12,2016-09-14-17-4
12,2016-09-14-17-4
13,2016-09-14-17-4
14,2016-09-14-17-4
12,2016-09-14-17-4
11,2016-09-14-17-4
11,2016-09-14-17-4
13,2016-09-14-17-4
14,2016-09-14-17-5
13,2016-09-14-17-5
14,2016-09-14-17-5
14,2016-09-14-17-5
13,2016-09-14-17-5
12,2016-09-14-17-5
12,2016-09-14-17-5
13,2016-09-14-17-5
15,2016-09-14-17-5
13,2016-09-14-17-5
11,2016-09-14-18-0
12,2016-09-14-18-0
12,2016-09-14-18-0
12,2016-09-14-18-0
11,2016-09-14-18-0
11,2016-09-14-18-0
11,2016-09-14-18-0
11,2016-09-14-18-0
12,2016-09-14-18-0
15,2016-09-14-18-0
15,2016-09-14-18-1
13,2016-09-14-18-1
15,2016-09-14-18-1
16,2016-09-14-18-1
17,2016-09-14-18-1
16,2016-09-14-18-1
19,2016-09-14-18-1
16,2016-09-14-18-1
11,2016-09-14-18-1
12,2016-09-14-18-1
11,2016-09-14-18-2
11,2016-09-14-18-2
12,2016-09-14-18-2
11,2016-09-14-18-2
12,2016-09-14-18-2
12,2016-09-14-18-2
13,2016-09-14-18-2
14,2016-09-14-18-2
14,2016-09-14-18-2
15,2016-09-14-18-2
14,2016-09-14-18-3
11,2016-09-14-18-3
10,2016-09-14-18-3
9,2016-09-14-18-3
11,2016-09-14-18-3
11,2016-09-14-18-3
11,2016-09-14-18-3
10,2016-09-14-18-3
10,2016-09-14-18-3
10,2016-09-14-18-3
12,2016-09-14-18-4
14,2016-09-14-18-4
11,2016-09-14-18-4
13,2016-09-14-18-4
13,2016-09-14-18-4
9,2016-09-14-18-4
9,2016-09-14-18-4
7,2016-09-14-18-4
8,2016-09-14-18-4
8,2016-09-14-18-4
8,2016-09-14-18-5
8,2016-09-14-18-5
9,2016-09-14-18-5
9,2016-09-14-18-5
11,2016-09-14-18-5
10,2016-09-14-18-5
12,2016-09-14-18-5
13,2016-09-14-18-5
15,2016-09-14-18-5
13,2016-09-14-18-5
13,2016-09-14-19-0
14,2016-09-14-19-0
12,2016-09-14-19-0
11,2016-09-14-19-0
11,2016-09-14-19-0
11,2016-09-14-19-0
10,2016-09-14-19-0
9,2016-09-14-19-0
9,2016-09-14-19-0
11,2016-09-14-19-0
12,2016-09-14-19-1
12,2016-09-14-19-1
12,2016-09-14-19-1
11,2016-09-14-19-1
13,2016-09-14-19-1
11,2016-09-14-19-1
9,2016-09-14-19-1
11,2016-09-14-19-1
12,2016-09-14-19-1
12,2016-09-14-19-1
11,2016-09-14-19-2
12,2016-09-14-19-2
13,2016-09-14-19-2
13,2016-09-14-19-2
13,2016-09-14-19-2
13,2016-09-14-19-2
14,2016-09-14-19-2
13,2016-09-14-19-2
11,2016-09-14-19-2
13,2016-09-14-19-2
13,2016-09-14-19-3
11,2016-09-14-19-3
10,2016-09-14-19-3
10,2016-09-14-19-3
9,2016-09-14-19-3
8,2016-09-14-19-3
7,2016-09-14-19-3
7,2016-09-14-19-3
8,2016-09-14-19-3
8,2016-09-14-19-3
7,2016-09-14-19-4
7,2016-09-14-19-4
10,2016-09-14-19-4
9,2016-09-14-19-4
9,2016-09-14-19-4
9,2016-09-14-19-4
11,2016-09-14-19-4
11,2016-09-14-19-4
8,2016-09-14-19-4
8,2016-09-14-19-4
8,2016-09-14-19-5
9,2016-09-14-19-5
9,2016-09-14-19-5
11,2016-09-14-19-5
9,2016-09-14-19-5
9,2016-09-14-19-5
11,2016-09-14-19-5
9,2016-09-14-19-5
9,2016-09-14-19-5
9,2016-09-14-19-5
10,2016-09-14-20-0
11,2016-09-14-20-0
10,2016-09-14-20-0
9,2016-09-14-20-0
9,2016-09-14-20-0
10,2016-09-14-20-0
9,2016-09-14-20-0
12,2016-09-14-20-0
11,2016-09-14-20-0
13,2016-09-14-20-0
11,2016-09-14-20-1
11,2016-09-14-20-1
9,2016-09-14-20-1
10,2016-09-14-20-1
9,2016-09-14-20-1
11,2016-09-14-20-1
10,2016-09-14-20-1
10,2016-09-14-20-1
10,2016-09-14-20-1
10,2016-09-14-20-1
10,2016-09-14-20-2
10,2016-09-14-20-2
10,2016-09-14-20-2
9,2016-09-14-20-2
10,2016-09-14-20-2
9,2016-09-14-20-2
11,2016-09-14-20-2
13,2016-09-14-20-2
15,2016-09-14-20-2
16,2016-09-14-20-2
15,2016-09-14-20-3
15,2016-09-14-20-3
12,2016-09-14-20-3
14,2016-09-14-20-3
14,2016-09-14-20-3
12,2016-09-14-20-3
11,2016-09-14-20-3
11,2016-09-14-20-3
12,2016-09-14-20-3
12,2016-09-14-20-3
12,2016-09-14-20-4
11,2016-09-14-20-4
12,2016-09-14-20-4
13,2016-09-14-20-4
12,2016-09-14-20-4
11,2016-09-14-20-4
10,2016-09-14-20-4
9,2016-09-14-20-4
10,2016-09-14-20-4
10,2016-09-14-20-4
9,2016-09-14-20-5
11,2016-09-14-20-5
10,2016-09-14-20-5
11,2016-09-14-20-5
11,2016-09-14-20-5
10,2016-09-14-20-5
9,2016-09-14-20-5
10,2016-09-14-20-5
11,2016-09-14-20-5
11,2016-09-14-20-5
11,2016-09-14-21-0
13,2016-09-14-21-0
13,2016-09-14-21-0
12,2016-09-14-21-0
12,2016-09-14-21-0
10,2016-09-14-21-0
10,2016-09-14-21-0
9,2016-09-14-21-0
10,2016-09-14-21-0
9,2016-09-14-21-0
8,2016-09-14-21-1
9,2016-09-14-21-1
8,2016-09-14-21-1
9,2016-09-14-21-1
10,2016-09-14-21-1
12,2016-09-14-21-1
13,2016-09-14-21-1
12,2016-09-14-21-1
9,2016-09-14-21-1
9,2016-09-14-21-1
7,2016-09-14-21-2
5,2016-09-14-21-2
6,2016-09-14-21-2
7,2016-09-14-21-2
7,2016-09-14-21-2
6,2016-09-14-21-2
7,2016-09-14-21-2
9,2016-09-14-21-2
8,2016-09-14-21-2
8,2016-09-14-21-2
9,2016-09-14-21-3
9,2016-09-14-21-3
9,2016-09-14-21-3
10,2016-09-14-21-3
10,2016-09-14-21-3
9,2016-09-14-21-3
14,2016-09-14-21-3
14,2016-09-14-21-3
12,2016-09-14-21-3
16,2016-09-14-21-3
19,2016-09-14-21-4
22,2016-09-14-21-4
24,2016-09-14-21-4
21,2016-09-14-21-4
22,2016-09-14-21-4
20,2016-09-14-21-4
19,2016-09-14-21-4
17,2016-09-14-21-4
13,2016-09-14-21-4
13,2016-09-14-21-4
12,2016-09-14-21-5
10,2016-09-14-21-5
9,2016-09-14-21-5
9,2016-09-14-21-5
7,2016-09-14-21-5
7,2016-09-14-21-5
7,2016-09-14-21-5
7,2016-09-14-21-5
6,2016-09-14-21-5
7,2016-09-14-21-5
8,2016-09-14-22-0
10,2016-09-14-22-0
9,2016-09-14-22-0
9,2016-09-14-22-0
10,2016-09-14-22-0
8,2016-09-14-22-0
6,2016-09-14-22-0
4,2016-09-14-22-0
5,2016-09-14-22-0
5,2016-09-14-22-0
8,2016-09-14-22-1
6,2016-09-14-22-1
5,2016-09-14-22-1
6,2016-09-14-22-1
5,2016-09-14-22-1
4,2016-09-14-22-1
3,2016-09-14-22-1
4,2016-09-14-22-1
5,2016-09-14-22-1
7,2016-09-14-22-1
7,2016-09-14-22-2
5,2016-09-14-22-2
5,2016-09-14-22-2
3,2016-09-14-22-2
3,2016-09-14-22-2
3,2016-09-14-22-2
4,2016-09-14-22-2
5,2016-09-14-22-2
6,2016-09-14-22-2
8,2016-09-14-22-2
7,2016-09-14-22-3
15,2016-09-14-22-3
9,2016-09-14-22-3
10,2016-09-14-22-3
10,2016-09-14-22-3
10,2016-09-14-22-3
8,2016-09-14-22-3
7,2016-09-14-22-3
11,2016-09-14-22-3
9,2016-09-14-22-3
7,2016-09-14-22-4
6,2016-09-14-22-4
5,2016-09-14-22-4
5,2016-09-14-22-4
5,2016-09-14-22-4
5,2016-09-14-22-4
5,2016-09-14-22-4
4,2016-09-14-22-4
3,2016-09-14-22-4
3,2016-09-14-22-4
4,2016-09-14-22-5
3,2016-09-14-22-5
4,2016-09-14-22-5
2,2016-09-14-22-5
3,2016-09-14-22-5
3,2016-09-14-22-5
3,2016-09-14-22-5
3,2016-09-14-22-5
1,2016-09-14-22-5
1,2016-09-14-22-5
6,2016-09-14-23-0
7,2016-09-14-23-0
8,2016-09-14-23-0
7,2016-09-14-23-0
7,2016-09-14-23-0
8,2016-09-14-23-0
6,2016-09-14-23-0
6,2016-09-14-23-0
8,2016-09-14-23-0
7,2016-09-14-23-0
8,2016-09-14-23-1
9,2016-09-14-23-1
11,2016-09-14-23-1
7,2016-09-14-23-1
7,2016-09-14-23-1
6,2016-09-14-23-1
6,2016-09-14-23-1
7,2016-09-14-23-1
7,2016-09-14-23-1
12,2016-09-14-23-1
11,2016-09-14-23-2
9,2016-09-14-23-2
9,2016-09-14-23-2
9,2016-09-14-23-2
8,2016-09-14-23-2
8,2016-09-14-23-2
8,2016-09-14-23-2
7,2016-09-14-23-2
7,2016-09-14-23-2
7,2016-09-14-23-2
5,2016-09-14-23-3
8,2016-09-14-23-3
7,2016-09-14-23-3
7,2016-09-14-23-3
9,2016-09-14-23-3
8,2016-09-14-23-3
10,2016-09-14-23-3
12,2016-09-14-23-3
10,2016-09-14-23-3
11,2016-09-14-23-3
13,2016-09-14-23-4
8,2016-09-14-23-4
8,2016-09-14-23-4
7,2016-09-14-23-4
7,2016-09-14-23-4
7,2016-09-14-23-4
5,2016-09-14-23-4
4,2016-09-14-23-4
3,2016-09-14-23-4
4,2016-09-14-23-4
5,2016-09-14-23-5
4,2016-09-14-23-5
4,2016-09-14-23-5
4,2016-09-14-23-5
4,2016-09-14-23-5
6,2016-09-14-23-5
5,2016-09-14-23-5
5,2016-09-14-23-5
6,2016-09-14-23-5
9,2016-09-14-23-5
10,2016-09-15-00-0
8,2016-09-15-00-0
9,2016-09-15-00-0
7,2016-09-15-00-0
7,2016-09-15-00-0
9,2016-09-15-00-0
8,2016-09-15-00-0
8,2016-09-15-00-0
7,2016-09-15-00-0
7,2016-09-15-00-0
6,2016-09-15-00-1
6,2016-09-15-00-1
6,2016-09-15-00-1
10,2016-09-15-00-1
11,2016-09-15-00-1
8,2016-09-15-00-1
8,2016-09-15-00-1
9,2016-09-15-00-1
8,2016-09-15-00-1
9,2016-09-15-00-1
9,2016-09-15-00-2
8,2016-09-15-00-2
8,2016-09-15-00-2
10,2016-09-15-00-2
8,2016-09-15-00-2
8,2016-09-15-00-2
8,2016-09-15-00-2
8,2016-09-15-00-2
9,2016-09-15-00-2
9,2016-09-15-00-2
9,2016-09-15-00-3
8,2016-09-15-00-3
9,2016-09-15-00-3
11,2016-09-15-00-3
11,2016-09-15-00-3
12,2016-09-15-00-3
12,2016-09-15-00-3
12,2016-09-15-00-3
12,2016-09-15-00-3
10,2016-09-15-00-3
11,2016-09-15-00-4
10,2016-09-15-00-4
9,2016-09-15-00-4
9,2016-09-15-00-4
9,2016-09-15-00-4
10,2016-09-15-00-4
9,2016-09-15-00-4
8,2016-09-15-00-4
8,2016-09-15-00-4
8,2016-09-15-00-4
8,2016-09-15-00-5
8,2016-09-15-00-5
8,2016-09-15-00-5
9,2016-09-15-00-5
8,2016-09-15-00-5
9,2016-09-15-00-5
9,2016-09-15-00-5
8,2016-09-15-00-5
8,2016-09-15-00-5
8,2016-09-15-00-5
9,2016-09-15-01-0
10,2016-09-15-01-0
8,2016-09-15-01-0
10,2016-09-15-01-0
10,2016-09-15-01-0
12,2016-09-15-01-0
13,2016-09-15-01-0
14,2016-09-15-01-0
13,2016-09-15-01-0
11,2016-09-15-01-0
11,2016-09-15-01-1
11,2016-09-15-01-1
10,2016-09-15-01-1
10,2016-09-15-01-1
10,2016-09-15-01-1
11,2016-09-15-01-1
12,2016-09-15-01-1
12,2016-09-15-01-1
11,2016-09-15-01-1
11,2016-09-15-01-1
10,2016-09-15-01-2
8,2016-09-15-01-2
9,2016-09-15-01-2
9,2016-09-15-01-2
9,2016-09-15-01-2
9,2016-09-15-01-2
9,2016-09-15-01-2
9,2016-09-15-01-2
9,2016-09-15-01-2
9,2016-09-15-01-2
9,2016-09-15-01-3
10,2016-09-15-01-3
10,2016-09-15-01-3
10,2016-09-15-01-3
9,2016-09-15-01-3
10,2016-09-15-01-3
8,2016-09-15-01-3
8,2016-09-15-01-3
8,2016-09-15-01-3
8,2016-09-15-01-3
9,2016-09-15-01-4
9,2016-09-15-01-4
9,2016-09-15-01-4
9,2016-09-15-01-4
9,2016-09-15-01-4
9,2016-09-15-01-4
11,2016-09-15-01-4
11,2016-09-15-01-4
10,2016-09-15-01-4
9,2016-09-15-01-4
11,2016-09-15-01-5
11,2016-09-15-01-5
13,2016-09-15-01-5
14,2016-09-15-01-5
13,2016-09-15-01-5
13,2016-09-15-01-5
13,2016-09-15-01-5
15,2016-09-15-01-5
18,2016-09-15-01-5
17,2016-09-15-01-5
16,2016-09-15-02-0
12,2016-09-15-02-0
10,2016-09-15-02-0
11,2016-09-15-02-0
11,2016-09-15-02-0
10,2016-09-15-02-0
10,2016-09-15-02-0
11,2016-09-15-02-0
11,2016-09-15-02-0
12,2016-09-15-02-0
12,2016-09-15-02-1
11,2016-09-15-02-1
12,2016-09-15-02-1
10,2016-09-15-02-1
10,2016-09-15-02-1
10,2016-09-15-02-1
10,2016-09-15-02-1
11,2016-09-15-02-1
9,2016-09-15-02-1
9,2016-09-15-02-1
9,2016-09-15-02-2
8,2016-09-15-02-2
9,2016-09-15-02-2
9,2016-09-15-02-2
9,2016-09-15-02-2
9,2016-09-15-02-2
9,2016-09-15-02-2
9,2016-09-15-02-2
9,2016-09-15-02-2
9,2016-09-15-02-2
9,2016-09-15-02-3
10,2016-09-15-02-3
10,2016-09-15-02-3
11,2016-09-15-02-3
11,2016-09-15-02-3
11,2016-09-15-02-3
9,2016-09-15-02-3
9,2016-09-15-02-3
12,2016-09-15-02-3
14,2016-09-15-02-3
17,2016-09-15-02-4
16,2016-09-15-02-4
18,2016-09-15-02-4
15,2016-09-15-02-4
18,2016-09-15-02-4
17,2016-09-15-02-4
13,2016-09-15-02-4
12,2016-09-15-02-4
9,2016-09-15-02-4
9,2016-09-15-02-4
9,2016-09-15-02-5
9,2016-09-15-02-5
9,2016-09-15-02-5
9,2016-09-15-02-5
9,2016-09-15-02-5
9,2016-09-15-02-5
9,2016-09-15-02-5
9,2016-09-15-02-5
9,2016-09-15-02-5
9,2016-09-15-02-5
9,2016-09-15-03-0
8,2016-09-15-03-0
10,2016-09-15-03-0
10,2016-09-15-03-0
10,2016-09-15-03-0
10,2016-09-15-03-0
11,2016-09-15-03-0
10,2016-09-15-03-0
10,2016-09-15-03-0
10,2016-09-15-03-0
11,2016-09-15-03-1
11,2016-09-15-03-1
10,2016-09-15-03-1
9,2016-09-15-03-1
10,2016-09-15-03-1
10,2016-09-15-03-1
10,2016-09-15-03-1
10,2016-09-15-03-1
9,2016-09-15-03-1
9,2016-09-15-03-1
10,2016-09-15-03-2
11,2016-09-15-03-2
11,2016-09-15-03-2
11,2016-09-15-03-2
11,2016-09-15-03-2
11,2016-09-15-03-2
10,2016-09-15-03-2
9,2016-09-15-03-2
9,2016-09-15-03-2
10,2016-09-15-03-2
10,2016-09-15-03-3
11,2016-09-15-03-3
10,2016-09-15-03-3
10,2016-09-15-03-3
10,2016-09-15-03-3
10,2016-09-15-03-3
10,2016-09-15-03-3
11,2016-09-15-03-3
10,2016-09-15-03-3
10,2016-09-15-03-3
11,2016-09-15-03-4
11,2016-09-15-03-4
10,2016-09-15-03-4
11,2016-09-15-03-4
10,2016-09-15-03-4
10,2016-09-15-03-4
9,2016-09-15-03-4
9,2016-09-15-03-4
7,2016-09-15-03-4
8,2016-09-15-03-4
8,2016-09-15-03-5
8,2016-09-15-03-5
8,2016-09-15-03-5
8,2016-09-15-03-5
7,2016-09-15-03-5
8,2016-09-15-03-5
8,2016-09-15-03-5
8,2016-09-15-03-5
6,2016-09-15-03-5
7,2016-09-15-03-5
7,2016-09-15-04-0
7,2016-09-15-04-0
7,2016-09-15-04-0
7,2016-09-15-04-0
7,2016-09-15-04-0
7,2016-09-15-04-0
7,2016-09-15-04-0
7,2016-09-15-04-0
7,2016-09-15-04-0
7,2016-09-15-04-0
7,2016-09-15-04-1
6,2016-09-15-04-1
6,2016-09-15-04-1
7,2016-09-15-04-1
7,2016-09-15-04-1
7,2016-09-15-04-1
8,2016-09-15-04-1
8,2016-09-15-04-1
8,2016-09-15-04-1
6,2016-09-15-04-1
4,2016-09-15-04-2
4,2016-09-15-04-2
6,2016-09-15-04-2
6,2016-09-15-04-2
8,2016-09-15-04-2
8,2016-09-15-04-2
8,2016-09-15-04-2
8,2016-09-15-04-2
7,2016-09-15-04-2
6,2016-09-15-04-2
6,2016-09-15-04-3
6,2016-09-15-04-3
6,2016-09-15-04-3
6,2016-09-15-04-3
6,2016-09-15-04-3
6,2016-09-15-04-3
6,2016-09-15-04-3
6,2016-09-15-04-3
7,2016-09-15-04-3
7,2016-09-15-04-3
7,2016-09-15-04-4
7,2016-09-15-04-4
7,2016-09-15-04-4
7,2016-09-15-04-4
7,2016-09-15-04-4
8,2016-09-15-04-4
8,2016-09-15-04-4
8,2016-09-15-04-4
7,2016-09-15-04-4
7,2016-09-15-04-4
7,2016-09-15-04-5
6,2016-09-15-04-5
6,2016-09-15-04-5
6,2016-09-15-04-5
7,2016-09-15-04-5
6,2016-09-15-04-5
7,2016-09-15-04-5
7,2016-09-15-04-5
7,2016-09-15-04-5
6,2016-09-15-04-5
6,2016-09-15-05-0
7,2016-09-15-05-0
6,2016-09-15-05-0
7,2016-09-15-05-0
8,2016-09-15-05-0
9,2016-09-15-05-0
9,2016-09-15-05-0
9,2016-09-15-05-0
11,2016-09-15-05-0
11,2016-09-15-05-0
12,2016-09-15-05-1
12,2016-09-15-05-1
11,2016-09-15-05-1
10,2016-09-15-05-1
8,2016-09-15-05-1
9,2016-09-15-05-1
8,2016-09-15-05-1
9,2016-09-15-05-1
10,2016-09-15-05-1
9,2016-09-15-05-1
9,2016-09-15-05-2
7,2016-09-15-05-2
7,2016-09-15-05-2
7,2016-09-15-05-2
7,2016-09-15-05-2
7,2016-09-15-05-2
8,2016-09-15-05-2
8,2016-09-15-05-2
7,2016-09-15-05-2
7,2016-09-15-05-2
6,2016-09-15-05-3
6,2016-09-15-05-3
7,2016-09-15-05-3
8,2016-09-15-05-3
6,2016-09-15-05-3
6,2016-09-15-05-3
5,2016-09-15-05-3
6,2016-09-15-05-3
6,2016-09-15-05-3
5,2016-09-15-05-3
6,2016-09-15-05-4
6,2016-09-15-05-4
5,2016-09-15-05-4
5,2016-09-15-05-4
5,2016-09-15-05-4
5,2016-09-15-05-4
5,2016-09-15-05-4
5,2016-09-15-05-4
6,2016-09-15-05-4
6,2016-09-15-05-4
6,2016-09-15-05-5
5,2016-09-15-05-5
6,2016-09-15-05-5
4,2016-09-15-05-5
5,2016-09-15-05-5
4,2016-09-15-05-5
5,2016-09-15-05-5
5,2016-09-15-05-5
5,2016-09-15-05-5
6,2016-09-15-05-5
6,2016-09-15-06-0
5,2016-09-15-06-0
6,2016-09-15-06-0
6,2016-09-15-06-0
6,2016-09-15-06-0
6,2016-09-15-06-0
7,2016-09-15-06-0
6,2016-09-15-06-0
5,2016-09-15-06-0
6,2016-09-15-06-0
5,2016-09-15-06-1
4,2016-09-15-06-1
3,2016-09-15-06-1
3,2016-09-15-06-1
4,2016-09-15-06-1
4,2016-09-15-06-1
4,2016-09-15-06-1
4,2016-09-15-06-1
3,2016-09-15-06-1
4,2016-09-15-06-1
5,2016-09-15-06-2
6,2016-09-15-06-2
5,2016-09-15-06-2
4,2016-09-15-06-2
5,2016-09-15-06-2
5,2016-09-15-06-2
4,2016-09-15-06-2
4,2016-09-15-06-2
4,2016-09-15-06-2
4,2016-09-15-06-2
5,2016-09-15-06-3
4,2016-09-15-06-3
4,2016-09-15-06-3
7,2016-09-15-06-3
7,2016-09-15-06-3
7,2016-09-15-06-3
6,2016-09-15-06-3
6,2016-09-15-06-3
6,2016-09-15-06-3
5,2016-09-15-06-3
5,2016-09-15-06-4
4,2016-09-15-06-4
6,2016-09-15-06-4
6,2016-09-15-06-4
6,2016-09-15-06-4
5,2016-09-15-06-4
5,2016-09-15-06-4
4,2016-09-15-06-4
4,2016-09-15-06-4
3,2016-09-15-06-4
3,2016-09-15-06-5
3,2016-09-15-06-5
3,2016-09-15-06-5
3,2016-09-15-06-5
3,2016-09-15-06-5
4,2016-09-15-06-5
6,2016-09-15-06-5
4,2016-09-15-06-5
4,2016-09-15-06-5
3,2016-09-15-06-5
3,2016-09-15-07-0
3,2016-09-15-07-0
5,2016-09-15-07-0
4,2016-09-15-07-0
4,2016-09-15-07-0
2,2016-09-15-07-0
3,2016-09-15-07-0
4,2016-09-15-07-0
3,2016-09-15-07-0
5,2016-09-15-07-0
5,2016-09-15-07-1
4,2016-09-15-07-1
4,2016-09-15-07-1
6,2016-09-15-07-1
6,2016-09-15-07-1
7,2016-09-15-07-1
4,2016-09-15-07-1
4,2016-09-15-07-1
4,2016-09-15-07-1
4,2016-09-15-07-1
4,2016-09-15-07-2
4,2016-09-15-07-2
6,2016-09-15-07-2
5,2016-09-15-07-2
5,2016-09-15-07-2
5,2016-09-15-07-2
4,2016-09-15-07-2
3,2016-09-15-07-2
5,2016-09-15-07-2
5,2016-09-15-07-2
5,2016-09-15-07-3
4,2016-09-15-07-3
4,2016-09-15-07-3
4,2016-09-15-07-3
4,2016-09-15-07-3
4,2016-09-15-07-3
2,2016-09-15-07-3
3,2016-09-15-07-3
3,2016-09-15-07-3
5,2016-09-15-07-3
6,2016-09-15-07-4
7,2016-09-15-07-4
7,2016-09-15-07-4
6,2016-09-15-07-4
8,2016-09-15-07-4
6,2016-09-15-07-4
5,2016-09-15-07-4
5,2016-09-15-07-4
6,2016-09-15-07-4
10,2016-09-15-07-4
10,2016-09-15-07-5
9,2016-09-15-07-5
11,2016-09-15-07-5
13,2016-09-15-07-5
12,2016-09-15-07-5
10,2016-09-15-07-5
9,2016-09-15-07-5
10,2016-09-15-07-5
7,2016-09-15-07-5
7,2016-09-15-07-5
9,2016-09-15-08-0
7,2016-09-15-08-0
12,2016-09-15-08-0
12,2016-09-15-08-0
12,2016-09-15-08-0
13,2016-09-15-08-0
15,2016-09-15-08-0
14,2016-09-15-08-0
13,2016-09-15-08-0
15,2016-09-15-08-0
15,2016-09-15-08-1
14,2016-09-15-08-1
15,2016-09-15-08-1
17,2016-09-15-08-1
16,2016-09-15-08-1
17,2016-09-15-08-1
14,2016-09-15-08-1
14,2016-09-15-08-1
13,2016-09-15-08-1
13,2016-09-15-08-1
13,2016-09-15-08-2
13,2016-09-15-08-2
14,2016-09-15-08-2
15,2016-09-15-08-2
16,2016-09-15-08-2
16,2016-09-15-08-2
14,2016-09-15-08-2
15,2016-09-15-08-2
16,2016-09-15-08-2
15,2016-09-15-08-2
15,2016-09-15-08-3
15,2016-09-15-08-3
18,2016-09-15-08-3
15,2016-09-15-08-3
15,2016-09-15-08-3
16,2016-09-15-08-3
16,2016-09-15-08-3
17,2016-09-15-08-3
17,2016-09-15-08-3
16,2016-09-15-08-3
16,2016-09-15-08-4
17,2016-09-15-08-4
15,2016-09-15-08-4
15,2016-09-15-08-4
16,2016-09-15-08-4
18,2016-09-15-08-4
18,2016-09-15-08-4
17,2016-09-15-08-4
17,2016-09-15-08-4
17,2016-09-15-08-4
19,2016-09-15-08-5
20,2016-09-15-08-5
20,2016-09-15-08-5
21,2016-09-15-08-5
20,2016-09-15-08-5
20,2016-09-15-08-5
19,2016-09-15-08-5
20,2016-09-15-08-5
19,2016-09-15-08-5
19,2016-09-15-08-5
21,2016-09-15-09-0
20,2016-09-15-09-0
23,2016-09-15-09-0
20,2016-09-15-09-0
20,2016-09-15-09-0
20,2016-09-15-09-0
21,2016-09-15-09-0
17,2016-09-15-09-0
17,2016-09-15-09-0
20,2016-09-15-09-0
20,2016-09-15-09-1
18,2016-09-15-09-1
18,2016-09-15-09-1
20,2016-09-15-09-1
18,2016-09-15-09-1
16,2016-09-15-09-1
16,2016-09-15-09-1
16,2016-09-15-09-1
15,2016-09-15-09-1
17,2016-09-15-09-1
16,2016-09-15-09-2
16,2016-09-15-09-2
18,2016-09-15-09-2
16,2016-09-15-09-2
17,2016-09-15-09-2
18,2016-09-15-09-2
19,2016-09-15-09-2
20,2016-09-15-09-2
17,2016-09-15-09-2
17,2016-09-15-09-2
19,2016-09-15-09-3
18,2016-09-15-09-3
18,2016-09-15-09-3
17,2016-09-15-09-3
17,2016-09-15-09-3
18,2016-09-15-09-3
19,2016-09-15-09-3
19,2016-09-15-09-3
19,2016-09-15-09-3
18,2016-09-15-09-3
19,2016-09-15-09-4
20,2016-09-15-09-4
22,2016-09-15-09-4
21,2016-09-15-09-4
19,2016-09-15-09-4
18,2016-09-15-09-4
18,2016-09-15-09-4
17,2016-09-15-09-4
15,2016-09-15-09-4
14,2016-09-15-09-4
16,2016-09-15-09-5
18,2016-09-15-09-5
17,2016-09-15-09-5
19,2016-09-15-09-5
18,2016-09-15-09-5
17,2016-09-15-09-5
17,2016-09-15-09-5
17,2016-09-15-09-5
17,2016-09-15-09-5
16,2016-09-15-09-5
18,2016-09-15-10-0
18,2016-09-15-10-0
17,2016-09-15-10-0
18,2016-09-15-10-0
18,2016-09-15-10-0
18,2016-09-15-10-0
19,2016-09-15-10-0
19,2016-09-15-10-0
19,2016-09-15-10-0
19,2016-09-15-10-0
17,2016-09-15-10-1
15,2016-09-15-10-1
13,2016-09-15-10-1
11,2016-09-15-10-1
11,2016-09-15-10-1
13,2016-09-15-10-1
12,2016-09-15-10-1
11,2016-09-15-10-1
9,2016-09-15-10-1
10,2016-09-15-10-1
12,2016-09-15-10-2
13,2016-09-15-10-2
13,2016-09-15-10-2
12,2016-09-15-10-2
12,2016-09-15-10-2
12,2016-09-15-10-2
12,2016-09-15-10-2
11,2016-09-15-10-2
11,2016-09-15-10-2
11,2016-09-15-10-2
12,2016-09-15-10-3
12,2016-09-15-10-3
13,2016-09-15-10-3
14,2016-09-15-10-3
15,2016-09-15-10-3
14,2016-09-15-10-3
15,2016-09-15-10-3
12,2016-09-15-10-3
11,2016-09-15-10-3
10,2016-09-15-10-3
10,2016-09-15-10-4
11,2016-09-15-10-4
11,2016-09-15-10-4
12,2016-09-15-10-4
12,2016-09-15-10-4
11,2016-09-15-10-4
11,2016-09-15-10-4
