passengerCount,timeStamp
1,2016-09-13-06-4
0,2016-09-13-06-4
1,2016-09-13-06-4
1,2016-09-13-06-4
1,2016-09-13-06-4
0,2016-09-13-06-5
0,2016-09-13-06-5
0,2016-09-13-06-5
0,2016-09-13-06-5
0,2016-09-13-06-5
0,2016-09-13-06-5
0,2016-09-13-06-5
0,2016-09-13-06-5
1,2016-09-13-06-5
0,2016-09-13-06-5
0,2016-09-13-07-0
0,2016-09-13-07-0
0,2016-09-13-07-0
0,2016-09-13-07-0
0,2016-09-13-07-0
0,2016-09-13-07-0
0,2016-09-13-07-0
0,2016-09-13-07-0
0,2016-09-13-07-0
0,2016-09-13-07-0
1,2016-09-13-07-1
0,2016-09-13-07-1
1,2016-09-13-07-1
1,2016-09-13-07-1
1,2016-09-13-07-1
0,2016-09-13-07-1
0,2016-09-13-07-1
0,2016-09-13-07-1
0,2016-09-13-07-1
1,2016-09-13-07-1
0,2016-09-13-07-2
0,2016-09-13-07-2
1,2016-09-13-07-2
0,2016-09-13-07-2
1,2016-09-13-07-2
1,2016-09-13-07-2
0,2016-09-13-07-2
0,2016-09-13-07-2
0,2016-09-13-07-2
0,2016-09-13-07-2
0,2016-09-13-07-3
1,2016-09-13-07-3
0,2016-09-13-07-3
2,2016-09-13-07-3
0,2016-09-13-07-3
0,2016-09-13-07-3
0,2016-09-13-07-3
0,2016-09-13-07-3
1,2016-09-13-07-3
0,2016-09-13-07-3
1,2016-09-13-07-4
1,2016-09-13-07-4
1,2016-09-13-07-4
2,2016-09-13-07-4
1,2016-09-13-07-4
0,2016-09-13-07-4
0,2016-09-13-07-4
0,2016-09-13-07-4
1,2016-09-13-07-4
0,2016-09-13-07-4
0,2016-09-13-07-5
1,2016-09-13-07-5
0,2016-09-13-07-5
2,2016-09-13-07-5
2,2016-09-13-07-5
0,2016-09-13-07-5
1,2016-09-13-07-5
0,2016-09-13-07-5
0,2016-09-13-07-5
1,2016-09-13-07-5
1,2016-09-13-08-0
3,2016-09-13-08-0
1,2016-09-13-08-0
2,2016-09-13-08-0
2,2016-09-13-08-0
2,2016-09-13-08-0
2,2016-09-13-08-0
2,2016-09-13-08-0
2,2016-09-13-08-0
2,2016-09-13-08-0
2,2016-09-13-08-1
2,2016-09-13-08-1
2,2016-09-13-08-1
1,2016-09-13-08-1
2,2016-09-13-08-1
1,2016-09-13-08-1
3,2016-09-13-08-1
2,2016-09-13-08-1
3,2016-09-13-08-1
3,2016-09-13-08-1
2,2016-09-13-08-2
4,2016-09-13-08-2
0,2016-09-13-08-2
1,2016-09-13-08-2
2,2016-09-13-08-2
1,2016-09-13-08-2
1,2016-09-13-08-2
0,2016-09-13-08-2
0,2016-09-13-08-2
3,2016-09-13-08-2
0,2016-09-13-08-3
2,2016-09-13-08-3
1,2016-09-13-08-3
1,2016-09-13-08-3
1,2016-09-13-08-3
1,2016-09-13-08-3
1,2016-09-13-08-3
2,2016-09-13-08-3
0,2016-09-13-08-3
1,2016-09-13-08-3
2,2016-09-13-08-4
2,2016-09-13-08-4
1,2016-09-13-08-4
0,2016-09-13-08-4
0,2016-09-13-08-4
1,2016-09-13-08-4
1,2016-09-13-08-4
0,2016-09-13-08-4
0,2016-09-13-08-4
0,2016-09-13-08-4
0,2016-09-13-08-5
0,2016-09-13-08-5
0,2016-09-13-08-5
1,2016-09-13-08-5
2,2016-09-13-08-5
1,2016-09-13-08-5
0,2016-09-13-08-5
0,2016-09-13-08-5
0,2016-09-13-08-5
0,2016-09-13-08-5
0,2016-09-13-09-0
2,2016-09-13-09-0
0,2016-09-13-09-0
0,2016-09-13-09-0
1,2016-09-13-09-0
0,2016-09-13-09-0
1,2016-09-13-09-0
0,2016-09-13-09-0
1,2016-09-13-09-0
0,2016-09-13-09-0
0,2016-09-13-09-1
0,2016-09-13-09-1
0,2016-09-13-09-1
0,2016-09-13-09-1
1,2016-09-13-09-1
1,2016-09-13-09-1
1,2016-09-13-09-1
1,2016-09-13-09-1
0,2016-09-13-09-1
0,2016-09-13-09-1
0,2016-09-13-09-2
1,2016-09-13-09-2
0,2016-09-13-09-2
0,2016-09-13-09-2
0,2016-09-13-09-2
1,2016-09-13-09-2
1,2016-09-13-09-2
1,2016-09-13-09-2
0,2016-09-13-09-2
1,2016-09-13-09-2
0,2016-09-13-09-3
0,2016-09-13-09-3
0,2016-09-13-09-3
1,2016-09-13-09-3
1,2016-09-13-09-3
0,2016-09-13-09-3
0,2016-09-13-09-3
0,2016-09-13-09-3
0,2016-09-13-09-3
0,2016-09-13-09-3
0,2016-09-13-09-4
1,2016-09-13-09-4
0,2016-09-13-09-4
0,2016-09-13-09-4
0,2016-09-13-09-4
0,2016-09-13-09-4
0,2016-09-13-09-4
0,2016-09-13-09-4
2,2016-09-13-09-4
1,2016-09-13-09-4
1,2016-09-13-09-5
1,2016-09-13-09-5
2,2016-09-13-09-5
1,2016-09-13-09-5
1,2016-09-13-09-5
1,2016-09-13-09-5
1,2016-09-13-09-5
1,2016-09-13-09-5
1,2016-09-13-09-5
0,2016-09-13-09-5
0,2016-09-13-10-0
0,2016-09-13-10-0
0,2016-09-13-10-0
0,2016-09-13-10-0
1,2016-09-13-10-0
1,2016-09-13-10-0
2,2016-09-13-10-0
2,2016-09-13-10-0
1,2016-09-13-10-0
0,2016-09-13-10-0
1,2016-09-13-10-1
0,2016-09-13-10-1
0,2016-09-13-10-1
1,2016-09-13-10-1
1,2016-09-13-10-1
0,2016-09-13-10-1
1,2016-09-13-10-1
2,2016-09-13-10-1
1,2016-09-13-10-1
1,2016-09-13-10-1
1,2016-09-13-10-2
1,2016-09-13-10-2
2,2016-09-13-10-2
0,2016-09-13-10-2
0,2016-09-13-10-2
0,2016-09-13-10-2
0,2016-09-13-10-2
1,2016-09-13-10-2
0,2016-09-13-10-2
0,2016-09-13-10-2
1,2016-09-13-10-3
1,2016-09-13-10-3
0,2016-09-13-10-3
0,2016-09-13-10-3
0,2016-09-13-10-3
2,2016-09-13-10-3
0,2016-09-13-10-3
2,2016-09-13-10-3
2,2016-09-13-10-3
2,2016-09-13-10-3
3,2016-09-13-10-4
2,2016-09-13-10-4
1,2016-09-13-10-4
2,2016-09-13-10-4
0,2016-09-13-10-4
0,2016-09-13-10-4
0,2016-09-13-10-4
0,2016-09-13-10-4
0,2016-09-13-10-4
0,2016-09-13-10-4
0,2016-09-13-10-5
0,2016-09-13-10-5
0,2016-09-13-10-5
0,2016-09-13-10-5
0,2016-09-13-10-5
0,2016-09-13-10-5
0,2016-09-13-10-5
0,2016-09-13-10-5
1,2016-09-13-10-5
1,2016-09-13-10-5
2,2016-09-13-11-0
2,2016-09-13-11-0
2,2016-09-13-11-0
0,2016-09-13-11-0
1,2016-09-13-11-0
1,2016-09-13-11-0
3,2016-09-13-11-0
3,2016-09-13-11-0
2,2016-09-13-11-0
1,2016-09-13-11-0
2,2016-09-13-11-1
0,2016-09-13-11-1
0,2016-09-13-11-1
1,2016-09-13-11-1
2,2016-09-13-11-1
3,2016-09-13-11-1
2,2016-09-13-11-1
1,2016-09-13-11-1
0,2016-09-13-11-1
0,2016-09-13-11-1
1,2016-09-13-11-2
1,2016-09-13-11-2
1,2016-09-13-11-2
2,2016-09-13-11-2
1,2016-09-13-11-2
1,2016-09-13-11-2
1,2016-09-13-11-2
1,2016-09-13-11-2
1,2016-09-13-11-2
1,2016-09-13-11-2
0,2016-09-13-11-3
1,2016-09-13-11-3
1,2016-09-13-11-3
2,2016-09-13-11-3
3,2016-09-13-11-3
0,2016-09-13-11-3
0,2016-09-13-11-3
0,2016-09-13-11-3
0,2016-09-13-11-3
1,2016-09-13-11-3
2,2016-09-13-11-4
2,2016-09-13-11-4
2,2016-09-13-11-4
2,2016-09-13-11-4
2,2016-09-13-11-4
1,2016-09-13-11-4
0,2016-09-13-11-4
0,2016-09-13-11-4
0,2016-09-13-11-4
0,2016-09-13-11-4
0,2016-09-13-11-5
0,2016-09-13-11-5
1,2016-09-13-11-5
1,2016-09-13-11-5
1,2016-09-13-11-5
0,2016-09-13-11-5
0,2016-09-13-11-5
1,2016-09-13-11-5
1,2016-09-13-11-5
1,2016-09-13-11-5
1,2016-09-13-12-0
1,2016-09-13-12-0
0,2016-09-13-12-0
0,2016-09-13-12-0
1,2016-09-13-12-0
1,2016-09-13-12-0
1,2016-09-13-12-0
0,2016-09-13-12-0
0,2016-09-13-12-0
0,2016-09-13-12-0
0,2016-09-13-12-1
0,2016-09-13-12-1
1,2016-09-13-12-1
0,2016-09-13-12-1
0,2016-09-13-12-1
0,2016-09-13-12-1
0,2016-09-13-12-1
1,2016-09-13-12-1
1,2016-09-13-12-1
1,2016-09-13-12-1
2,2016-09-13-12-2
2,2016-09-13-12-2
3,2016-09-13-12-2
3,2016-09-13-12-2
1,2016-09-13-12-2
1,2016-09-13-12-2
0,2016-09-13-12-2
0,2016-09-13-12-2
0,2016-09-13-12-2
0,2016-09-13-12-2
0,2016-09-13-12-3
1,2016-09-13-12-3
0,2016-09-13-12-3
0,2016-09-13-12-3
0,2016-09-13-12-3
0,2016-09-13-12-3
0,2016-09-13-12-3
1,2016-09-13-12-3
0,2016-09-13-12-3
0,2016-09-13-12-3
0,2016-09-13-12-4
2,2016-09-13-12-4
1,2016-09-13-12-4
1,2016-09-13-12-4
1,2016-09-13-12-4
2,2016-09-13-12-4
3,2016-09-13-12-4
1,2016-09-13-12-4
1,2016-09-13-12-4
2,2016-09-13-12-4
1,2016-09-13-12-5
2,2016-09-13-12-5
2,2016-09-13-12-5
2,2016-09-13-12-5
1,2016-09-13-12-5
2,2016-09-13-12-5
1,2016-09-13-12-5
1,2016-09-13-12-5
2,2016-09-13-12-5
4,2016-09-13-12-5
1,2016-09-13-13-0
0,2016-09-13-13-0
0,2016-09-13-13-0
0,2016-09-13-13-0
1,2016-09-13-13-0
0,2016-09-13-13-0
2,2016-09-13-13-0
2,2016-09-13-13-0
1,2016-09-13-13-0
1,2016-09-13-13-0
1,2016-09-13-13-1
2,2016-09-13-13-1
1,2016-09-13-13-1
0,2016-09-13-13-1
0,2016-09-13-13-1
0,2016-09-13-13-1
0,2016-09-13-13-1
0,2016-09-13-13-1
0,2016-09-13-13-1
1,2016-09-13-13-1
0,2016-09-13-13-2
2,2016-09-13-13-2
2,2016-09-13-13-2
0,2016-09-13-13-2
0,2016-09-13-13-2
1,2016-09-13-13-2
1,2016-09-13-13-2
2,2016-09-13-13-2
1,2016-09-13-13-2
2,2016-09-13-13-2
0,2016-09-13-13-3
0,2016-09-13-13-3
0,2016-09-13-13-3
2,2016-09-13-13-3
1,2016-09-13-13-3
1,2016-09-13-13-3
1,2016-09-13-13-3
4,2016-09-13-13-3
2,2016-09-13-13-3
2,2016-09-13-13-3
1,2016-09-13-13-4
2,2016-09-13-13-4
2,2016-09-13-13-4
1,2016-09-13-13-4
2,2016-09-13-13-4
1,2016-09-13-13-4
2,2016-09-13-13-4
1,2016-09-13-13-4
2,2016-09-13-13-4
3,2016-09-13-13-4
2,2016-09-13-13-5
1,2016-09-13-13-5
1,2016-09-13-13-5
1,2016-09-13-13-5
1,2016-09-13-13-5
3,2016-09-13-13-5
2,2016-09-13-13-5
0,2016-09-13-13-5
1,2016-09-13-13-5
0,2016-09-13-13-5
0,2016-09-13-14-0
1,2016-09-13-14-0
0,2016-09-13-14-0
0,2016-09-13-14-0
0,2016-09-13-14-0
0,2016-09-13-14-0
0,2016-09-13-14-0
0,2016-09-13-14-0
1,2016-09-13-14-0
0,2016-09-13-14-0
1,2016-09-13-14-1
0,2016-09-13-14-1
0,2016-09-13-14-1
0,2016-09-13-14-1
0,2016-09-13-14-1
1,2016-09-13-14-1
2,2016-09-13-14-1
0,2016-09-13-14-1
0,2016-09-13-14-1
0,2016-09-13-14-1
1,2016-09-13-14-2
0,2016-09-13-14-2
0,2016-09-13-14-2
0,2016-09-13-14-2
0,2016-09-13-14-2
0,2016-09-13-14-2
1,2016-09-13-14-2
0,2016-09-13-14-2
0,2016-09-13-14-2
1,2016-09-13-14-2
0,2016-09-13-14-3
1,2016-09-13-14-3
1,2016-09-13-14-3
3,2016-09-13-14-3
1,2016-09-13-14-3
1,2016-09-13-14-3
1,2016-09-13-14-3
1,2016-09-13-14-3
1,2016-09-13-14-3
2,2016-09-13-14-3
2,2016-09-13-14-4
3,2016-09-13-14-4
2,2016-09-13-14-4
1,2016-09-13-14-4
3,2016-09-13-14-4
3,2016-09-13-14-4
3,2016-09-13-14-4
0,2016-09-13-14-4
0,2016-09-13-14-4
0,2016-09-13-14-4
0,2016-09-13-14-5
1,2016-09-13-14-5
2,2016-09-13-14-5
2,2016-09-13-14-5
2,2016-09-13-14-5
2,2016-09-13-14-5
2,2016-09-13-14-5
2,2016-09-13-14-5
0,2016-09-13-14-5
0,2016-09-13-14-5
0,2016-09-13-15-0
0,2016-09-13-15-0
1,2016-09-13-15-0
0,2016-09-13-15-0
1,2016-09-13-15-0
0,2016-09-13-15-0
0,2016-09-13-15-0
0,2016-09-13-15-0
0,2016-09-13-15-0
1,2016-09-13-15-0
1,2016-09-13-15-1
0,2016-09-13-15-1
1,2016-09-13-15-1
0,2016-09-13-15-1
1,2016-09-13-15-1
0,2016-09-13-15-1
0,2016-09-13-15-1
0,2016-09-13-15-1
2,2016-09-13-15-1
3,2016-09-13-15-1
3,2016-09-13-15-2
3,2016-09-13-15-2
1,2016-09-13-15-2
1,2016-09-13-15-2
1,2016-09-13-15-2
0,2016-09-13-15-2
0,2016-09-13-15-2
0,2016-09-13-15-2
1,2016-09-13-15-2
0,2016-09-13-15-2
0,2016-09-13-15-3
0,2016-09-13-15-3
0,2016-09-13-15-3
0,2016-09-13-15-3
0,2016-09-13-15-3
0,2016-09-13-15-3
0,2016-09-13-15-3
0,2016-09-13-15-3
0,2016-09-13-15-3
0,2016-09-13-15-3
0,2016-09-13-15-4
0,2016-09-13-15-4
1,2016-09-13-15-4
0,2016-09-13-15-4
0,2016-09-13-15-4
0,2016-09-13-15-4
0,2016-09-13-15-4
0,2016-09-13-15-4
0,2016-09-13-15-4
0,2016-09-13-15-4
0,2016-09-13-15-5
0,2016-09-13-15-5
0,2016-09-13-15-5
0,2016-09-13-15-5
0,2016-09-13-15-5
1,2016-09-13-15-5
0,2016-09-13-15-5
0,2016-09-13-15-5
1,2016-09-13-15-5
1,2016-09-13-15-5
1,2016-09-13-16-0
1,2016-09-13-16-0
3,2016-09-13-16-0
4,2016-09-13-16-0
2,2016-09-13-16-0
2,2016-09-13-16-0
1,2016-09-13-16-0
2,2016-09-13-16-0
1,2016-09-13-16-0
1,2016-09-13-16-0
1,2016-09-13-16-1
0,2016-09-13-16-1
0,2016-09-13-16-1
0,2016-09-13-16-1
1,2016-09-13-16-1
1,2016-09-13-16-1
2,2016-09-13-16-1
3,2016-09-13-16-1
1,2016-09-13-16-1
1,2016-09-13-16-1
1,2016-09-13-16-2
0,2016-09-13-16-2
0,2016-09-13-16-2
0,2016-09-13-16-2
1,2016-09-13-16-2
0,2016-09-13-16-2
0,2016-09-13-16-2
0,2016-09-13-16-2
1,2016-09-13-16-2
1,2016-09-13-16-2
1,2016-09-13-16-3
1,2016-09-13-16-3
1,2016-09-13-16-3
0,2016-09-13-16-3
1,2016-09-13-16-3
1,2016-09-13-16-3
1,2016-09-13-16-3
2,2016-09-13-16-3
1,2016-09-13-16-3
1,2016-09-13-16-3
1,2016-09-13-16-4
1,2016-09-13-16-4
1,2016-09-13-16-4
0,2016-09-13-16-4
2,2016-09-13-16-4
0,2016-09-13-16-4
0,2016-09-13-16-4
2,2016-09-13-16-4
1,2016-09-13-16-4
4,2016-09-13-16-4
1,2016-09-13-16-5
0,2016-09-13-16-5
0,2016-09-13-16-5
0,2016-09-13-16-5
0,2016-09-13-16-5
0,2016-09-13-16-5
0,2016-09-13-16-5
0,2016-09-13-16-5
0,2016-09-13-16-5
0,2016-09-13-16-5
0,2016-09-13-17-0
0,2016-09-13-17-0
0,2016-09-13-17-0
0,2016-09-13-17-0
0,2016-09-13-17-0
0,2016-09-13-17-0
1,2016-09-13-17-0
0,2016-09-13-17-0
0,2016-09-13-17-0
0,2016-09-13-17-0
2,2016-09-13-17-1
1,2016-09-13-17-1
0,2016-09-13-17-1
1,2016-09-13-17-1
2,2016-09-13-17-1
2,2016-09-13-17-1
4,2016-09-13-17-1
3,2016-09-13-17-1
3,2016-09-13-17-1
2,2016-09-13-17-1
1,2016-09-13-17-2
2,2016-09-13-17-2
1,2016-09-13-17-2
2,2016-09-13-17-2
1,2016-09-13-17-2
1,2016-09-13-17-2
1,2016-09-13-17-2
1,2016-09-13-17-2
2,2016-09-13-17-2
1,2016-09-13-17-2
0,2016-09-13-17-3
0,2016-09-13-17-3
0,2016-09-13-17-3
2,2016-09-13-17-3
1,2016-09-13-17-3
1,2016-09-13-17-3
2,2016-09-13-17-3
2,2016-09-13-17-3
3,2016-09-13-17-3
0,2016-09-13-17-3
1,2016-09-13-17-4
0,2016-09-13-17-4
0,2016-09-13-17-4
0,2016-09-13-17-4
1,2016-09-13-17-4
1,2016-09-13-17-4
1,2016-09-13-17-4
1,2016-09-13-17-4
2,2016-09-13-17-4
2,2016-09-13-17-4
4,2016-09-13-17-5
3,2016-09-13-17-5
2,2016-09-13-17-5
3,2016-09-13-17-5
2,2016-09-13-17-5
4,2016-09-13-17-5
2,2016-09-13-17-5
2,2016-09-13-17-5
1,2016-09-13-17-5
1,2016-09-13-17-5
1,2016-09-13-18-0
3,2016-09-13-18-0
3,2016-09-13-18-0
1,2016-09-13-18-0
2,2016-09-13-18-0
3,2016-09-13-18-0
2,2016-09-13-18-0
2,2016-09-13-18-0
2,2016-09-13-18-0
2,2016-09-13-18-0
2,2016-09-13-18-1
2,2016-09-13-18-1
2,2016-09-13-18-1
1,2016-09-13-18-1
0,2016-09-13-18-1
0,2016-09-13-18-1
1,2016-09-13-18-1
1,2016-09-13-18-1
1,2016-09-13-18-1
1,2016-09-13-18-1
1,2016-09-13-18-2
1,2016-09-13-18-2
2,2016-09-13-18-2
4,2016-09-13-18-2
3,2016-09-13-18-2
1,2016-09-13-18-2
0,2016-09-13-18-2
0,2016-09-13-18-2
0,2016-09-13-18-2
2,2016-09-13-18-2
2,2016-09-13-18-3
4,2016-09-13-18-3
4,2016-09-13-18-3
3,2016-09-13-18-3
5,2016-09-13-18-3
5,2016-09-13-18-3
3,2016-09-13-18-3
3,2016-09-13-18-3
3,2016-09-13-18-3
2,2016-09-13-18-3
2,2016-09-13-18-4
2,2016-09-13-18-4
2,2016-09-13-18-4
2,2016-09-13-18-4
4,2016-09-13-18-4
3,2016-09-13-18-4
2,2016-09-13-18-4
2,2016-09-13-18-4
2,2016-09-13-18-4
1,2016-09-13-18-4
0,2016-09-13-18-5
0,2016-09-13-18-5
1,2016-09-13-18-5
3,2016-09-13-18-5
3,2016-09-13-18-5
2,2016-09-13-18-5
2,2016-09-13-18-5
1,2016-09-13-18-5
1,2016-09-13-18-5
0,2016-09-13-18-5
2,2016-09-13-19-0
2,2016-09-13-19-0
2,2016-09-13-19-0
1,2016-09-13-19-0
1,2016-09-13-19-0
3,2016-09-13-19-0
1,2016-09-13-19-0
1,2016-09-13-19-0
1,2016-09-13-19-0
1,2016-09-13-19-0
1,2016-09-13-19-1
1,2016-09-13-19-1
3,2016-09-13-19-1
1,2016-09-13-19-1
2,2016-09-13-19-1
1,2016-09-13-19-1
2,2016-09-13-19-1
1,2016-09-13-19-1
1,2016-09-13-19-1
1,2016-09-13-19-1
1,2016-09-13-19-2
1,2016-09-13-19-2
2,2016-09-13-19-2
2,2016-09-13-19-2
2,2016-09-13-19-2
3,2016-09-13-19-2
2,2016-09-13-19-2
1,2016-09-13-19-2
0,2016-09-13-19-2
0,2016-09-13-19-2
1,2016-09-13-19-3
1,2016-09-13-19-3
1,2016-09-13-19-3
0,2016-09-13-19-3
0,2016-09-13-19-3
0,2016-09-13-19-3
0,2016-09-13-19-3
1,2016-09-13-19-3
1,2016-09-13-19-3
2,2016-09-13-19-3
3,2016-09-13-19-4
3,2016-09-13-19-4
2,2016-09-13-19-4
2,2016-09-13-19-4
1,2016-09-13-19-4
2,2016-09-13-19-4
0,2016-09-13-19-4
1,2016-09-13-19-4
1,2016-09-13-19-4
1,2016-09-13-19-4
1,2016-09-13-19-5
1,2016-09-13-19-5
3,2016-09-13-19-5
2,2016-09-13-19-5
3,2016-09-13-19-5
3,2016-09-13-19-5
3,2016-09-13-19-5
3,2016-09-13-19-5
3,2016-09-13-19-5
2,2016-09-13-19-5
1,2016-09-13-20-0
0,2016-09-13-20-0
0,2016-09-13-20-0
0,2016-09-13-20-0
0,2016-09-13-20-0
2,2016-09-13-20-0
1,2016-09-13-20-0
1,2016-09-13-20-0
1,2016-09-13-20-0
0,2016-09-13-20-0
0,2016-09-13-20-1
0,2016-09-13-20-1
0,2016-09-13-20-1
1,2016-09-13-20-1
0,2016-09-13-20-1
0,2016-09-13-20-1
1,2016-09-13-20-1
2,2016-09-13-20-1
1,2016-09-13-20-1
0,2016-09-13-20-1
0,2016-09-13-20-2
1,2016-09-13-20-2
0,2016-09-13-20-2
0,2016-09-13-20-2
0,2016-09-13-20-2
0,2016-09-13-20-2
0,2016-09-13-20-2
0,2016-09-13-20-2
0,2016-09-13-20-2
0,2016-09-13-20-2
0,2016-09-13-20-3
0,2016-09-13-20-3
0,2016-09-13-20-3
0,2016-09-13-20-3
1,2016-09-13-20-3
1,2016-09-13-20-3
1,2016-09-13-20-3
1,2016-09-13-20-3
1,2016-09-13-20-3
4,2016-09-13-20-3
3,2016-09-13-20-4
1,2016-09-13-20-4
1,2016-09-13-20-4
1,2016-09-13-20-4
1,2016-09-13-20-4
3,2016-09-13-20-4
1,2016-09-13-20-4
1,2016-09-13-20-4
1,2016-09-13-20-4
1,2016-09-13-20-4
2,2016-09-13-20-5
1,2016-09-13-20-5
0,2016-09-13-20-5
2,2016-09-13-20-5
6,2016-09-13-20-5
6,2016-09-13-20-5
5,2016-09-13-20-5
3,2016-09-13-20-5
2,2016-09-13-20-5
2,2016-09-13-20-5
2,2016-09-13-21-0
2,2016-09-13-21-0
1,2016-09-13-21-0
1,2016-09-13-21-0
1,2016-09-13-21-0
1,2016-09-13-21-0
1,2016-09-13-21-0
1,2016-09-13-21-0
1,2016-09-13-21-0
2,2016-09-13-21-0
1,2016-09-13-21-1
2,2016-09-13-21-1
3,2016-09-13-21-1
2,2016-09-13-21-1
3,2016-09-13-21-1
4,2016-09-13-21-1
4,2016-09-13-21-1
5,2016-09-13-21-1
2,2016-09-13-21-1
2,2016-09-13-21-1
1,2016-09-13-21-2
2,2016-09-13-21-2
2,2016-09-13-21-2
4,2016-09-13-21-2
3,2016-09-13-21-2
5,2016-09-13-21-2
2,2016-09-13-21-2
3,2016-09-13-21-2
3,2016-09-13-21-2
4,2016-09-13-21-2
3,2016-09-13-21-3
3,2016-09-13-21-3
2,2016-09-13-21-3
4,2016-09-13-21-3
2,2016-09-13-21-3
1,2016-09-13-21-3
1,2016-09-13-21-3
2,2016-09-13-21-3
2,2016-09-13-21-3
2,2016-09-13-21-3
1,2016-09-13-21-4
1,2016-09-13-21-4
3,2016-09-13-21-4
1,2016-09-13-21-4
1,2016-09-13-21-4
1,2016-09-13-21-4
3,2016-09-13-21-4
3,2016-09-13-21-4
4,2016-09-13-21-4
2,2016-09-13-21-4
3,2016-09-13-21-5
2,2016-09-13-21-5
2,2016-09-13-21-5
1,2016-09-13-21-5
1,2016-09-13-21-5
2,2016-09-13-21-5
2,2016-09-13-21-5
2,2016-09-13-21-5
3,2016-09-13-21-5
1,2016-09-13-21-5
3,2016-09-13-22-0
0,2016-09-13-22-0
2,2016-09-13-22-0
1,2016-09-13-22-0
3,2016-09-13-22-0
2,2016-09-13-22-0
1,2016-09-13-22-0
1,2016-09-13-22-0
1,2016-09-13-22-0
3,2016-09-13-22-0
3,2016-09-13-22-1
1,2016-09-13-22-1
1,2016-09-13-22-1
1,2016-09-13-22-1
1,2016-09-13-22-1
2,2016-09-13-22-1
2,2016-09-13-22-1
2,2016-09-13-22-1
1,2016-09-13-22-1
1,2016-09-13-22-1
1,2016-09-13-22-2
1,2016-09-13-22-2
0,2016-09-13-22-2
1,2016-09-13-22-2
1,2016-09-13-22-2
3,2016-09-13-22-2
3,2016-09-13-22-2
2,2016-09-13-22-2
2,2016-09-13-22-2
2,2016-09-13-22-2
2,2016-09-13-22-3
2,2016-09-13-22-3
3,2016-09-13-22-3
1,2016-09-13-22-3
1,2016-09-13-22-3
1,2016-09-13-22-3
1,2016-09-13-22-3
2,2016-09-13-22-3
2,2016-09-13-22-3
2,2016-09-13-22-3
1,2016-09-13-22-4
1,2016-09-13-22-4
1,2016-09-13-22-4
1,2016-09-13-22-4
1,2016-09-13-22-4
1,2016-09-13-22-4
4,2016-09-13-22-4
1,2016-09-13-22-4
1,2016-09-13-22-4
1,2016-09-13-22-4
1,2016-09-13-22-5
1,2016-09-13-22-5
1,2016-09-13-22-5
1,2016-09-13-22-5
2,2016-09-13-22-5
3,2016-09-13-22-5
2,2016-09-13-22-5
2,2016-09-13-22-5
1,2016-09-13-22-5
1,2016-09-13-22-5
0,2016-09-13-23-0
0,2016-09-13-23-0
0,2016-09-13-23-0
0,2016-09-13-23-0
1,2016-09-13-23-0
1,2016-09-13-23-0
2,2016-09-13-23-0
2,2016-09-13-23-0
2,2016-09-13-23-0
2,2016-09-13-23-0
2,2016-09-13-23-1
1,2016-09-13-23-1
0,2016-09-13-23-1
1,2016-09-13-23-1
1,2016-09-13-23-1
1,2016-09-13-23-1
2,2016-09-13-23-1
3,2016-09-13-23-1
2,2016-09-13-23-1
2,2016-09-13-23-1
2,2016-09-13-23-2
1,2016-09-13-23-2
1,2016-09-13-23-2
0,2016-09-13-23-2
0,2016-09-13-23-2
1,2016-09-13-23-2
0,2016-09-13-23-2
0,2016-09-13-23-2
1,2016-09-13-23-2
0,2016-09-13-23-2
0,2016-09-13-23-3
0,2016-09-13-23-3
0,2016-09-13-23-3
0,2016-09-13-23-3
1,2016-09-13-23-3
0,2016-09-13-23-3
1,2016-09-13-23-3
0,2016-09-13-23-3
0,2016-09-13-23-3
0,2016-09-13-23-3
0,2016-09-13-23-4
1,2016-09-13-23-4
1,2016-09-13-23-4
1,2016-09-13-23-4
1,2016-09-13-23-4
0,2016-09-13-23-4
1,2016-09-13-23-4
0,2016-09-13-23-4
0,2016-09-13-23-4
1,2016-09-13-23-4
0,2016-09-13-23-5
0,2016-09-13-23-5
0,2016-09-13-23-5
0,2016-09-13-23-5
0,2016-09-13-23-5
0,2016-09-13-23-5
0,2016-09-13-23-5
0,2016-09-13-23-5
2,2016-09-13-23-5
2,2016-09-13-23-5
1,2016-09-14-00-0
0,2016-09-14-00-0
0,2016-09-14-00-0
0,2016-09-14-00-0
0,2016-09-14-00-0
0,2016-09-14-00-0
0,2016-09-14-00-0
0,2016-09-14-00-0
1,2016-09-14-00-0
0,2016-09-14-00-0
0,2016-09-14-00-1
0,2016-09-14-00-1
0,2016-09-14-00-1
1,2016-09-14-00-1
1,2016-09-14-00-1
0,2016-09-14-00-1
1,2016-09-14-00-1
0,2016-09-14-00-1
0,2016-09-14-00-1
0,2016-09-14-00-1
0,2016-09-14-00-2
0,2016-09-14-00-2
0,2016-09-14-00-2
0,2016-09-14-00-2
0,2016-09-14-00-2
0,2016-09-14-00-2
0,2016-09-14-00-2
0,2016-09-14-00-2
0,2016-09-14-00-2
0,2016-09-14-00-2
1,2016-09-14-00-3
1,2016-09-14-00-3
1,2016-09-14-00-3
1,2016-09-14-00-3
2,2016-09-14-00-3
1,2016-09-14-00-3
1,2016-09-14-00-3
1,2016-09-14-00-3
0,2016-09-14-00-3
0,2016-09-14-00-3
0,2016-09-14-00-4
